[DEBUG] 2020-02-16 21:20:03.612 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-16 21:20:03.617 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-16 21:20:03.624 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-16 21:20:03.757 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-16 21:20:03.760 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-16 21:20:04.306 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-02-16 21:20:04.311 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-02-16 21:20:04.322 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-16 21:20:04.818 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-16 21:20:04.846 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-16 21:20:04.847 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-02-16 21:20:04.873 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-02-16 21:20:04.916 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4e2c95ee
[DEBUG] 2020-02-16 21:20:04.917 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4e2c95ee
[DEBUG] 2020-02-16 21:20:04.917 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4e2c95ee
[DEBUG] 2020-02-16 21:20:04.917 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@5942ee04
[DEBUG] 2020-02-16 21:20:04.918 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@14faa38c
[DEBUG] 2020-02-16 21:20:04.919 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@2fb5fe30
[DEBUG] 2020-02-16 21:20:04.920 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@6e28bb87
[DEBUG] 2020-02-16 21:20:04.920 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@6e28bb87
[DEBUG] 2020-02-16 21:20:04.921 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@6e28bb87
[DEBUG] 2020-02-16 21:20:04.922 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@35e478f
[DEBUG] 2020-02-16 21:20:04.922 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@35e478f
[DEBUG] 2020-02-16 21:20:04.922 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@35e478f
[DEBUG] 2020-02-16 21:20:04.923 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5d05ef57
[DEBUG] 2020-02-16 21:20:04.923 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5d05ef57
[DEBUG] 2020-02-16 21:20:04.923 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@5d05ef57
[DEBUG] 2020-02-16 21:20:04.924 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@4159e81b
[DEBUG] 2020-02-16 21:20:04.924 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@4159e81b
[DEBUG] 2020-02-16 21:20:04.924 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@4159e81b
[DEBUG] 2020-02-16 21:20:04.926 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@7a94b64e
[DEBUG] 2020-02-16 21:20:04.926 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@7a94b64e
[DEBUG] 2020-02-16 21:20:04.926 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@7a94b64e
[DEBUG] 2020-02-16 21:20:04.927 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4a31c2ee
[DEBUG] 2020-02-16 21:20:04.927 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4a31c2ee
[DEBUG] 2020-02-16 21:20:04.927 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@4a31c2ee
[DEBUG] 2020-02-16 21:20:04.928 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@13e698c7
[DEBUG] 2020-02-16 21:20:04.928 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@13e698c7
[DEBUG] 2020-02-16 21:20:04.928 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@13e698c7
[DEBUG] 2020-02-16 21:20:04.929 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@29f0802c
[DEBUG] 2020-02-16 21:20:04.929 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@29f0802c
[DEBUG] 2020-02-16 21:20:04.931 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@e8fadb0
[DEBUG] 2020-02-16 21:20:04.931 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@e8fadb0
[DEBUG] 2020-02-16 21:20:04.932 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@2873d672
[DEBUG] 2020-02-16 21:20:04.932 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@2873d672
[DEBUG] 2020-02-16 21:20:04.932 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@757529a4
[DEBUG] 2020-02-16 21:20:04.933 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@5ec77191
[DEBUG] 2020-02-16 21:20:04.934 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@6719a5b8
[DEBUG] 2020-02-16 21:20:04.935 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@6719a5b8
[DEBUG] 2020-02-16 21:20:04.936 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@4d6f197e
[DEBUG] 2020-02-16 21:20:04.936 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@4d6f197e
[DEBUG] 2020-02-16 21:20:04.940 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@534ca02b
[DEBUG] 2020-02-16 21:20:04.941 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@534ca02b
[DEBUG] 2020-02-16 21:20:04.942 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@3068b369
[DEBUG] 2020-02-16 21:20:04.942 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@3068b369
[DEBUG] 2020-02-16 21:20:04.943 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@3b0ca5e1
[DEBUG] 2020-02-16 21:20:04.943 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@3b0ca5e1
[DEBUG] 2020-02-16 21:20:04.944 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@5bb8f9e2
[DEBUG] 2020-02-16 21:20:04.944 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@5bb8f9e2
[DEBUG] 2020-02-16 21:20:04.946 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@30feffc
[DEBUG] 2020-02-16 21:20:04.946 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@30feffc
[DEBUG] 2020-02-16 21:20:04.947 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@1813f3e9
[DEBUG] 2020-02-16 21:20:04.948 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@1813f3e9
[DEBUG] 2020-02-16 21:20:04.949 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2189e7a7
[DEBUG] 2020-02-16 21:20:04.949 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2189e7a7
[DEBUG] 2020-02-16 21:20:04.950 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@58065f0c
[DEBUG] 2020-02-16 21:20:04.950 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@58065f0c
[DEBUG] 2020-02-16 21:20:04.952 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@1ee29c84
[DEBUG] 2020-02-16 21:20:04.952 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@1ee29c84
[DEBUG] 2020-02-16 21:20:04.953 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@d02f8d
[DEBUG] 2020-02-16 21:20:04.953 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@d02f8d
[DEBUG] 2020-02-16 21:20:04.953 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@d02f8d
[DEBUG] 2020-02-16 21:20:04.955 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@720653c2
[DEBUG] 2020-02-16 21:20:04.956 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@13d186db
[DEBUG] 2020-02-16 21:20:04.957 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@13d186db
[DEBUG] 2020-02-16 21:20:04.957 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@13d186db
[DEBUG] 2020-02-16 21:20:04.958 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@312afbc7
[DEBUG] 2020-02-16 21:20:04.959 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@2d7e1102
[DEBUG] 2020-02-16 21:20:04.959 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@2d7e1102
[DEBUG] 2020-02-16 21:20:04.960 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@6a74d228
[DEBUG] 2020-02-16 21:20:04.960 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@6a74d228
[DEBUG] 2020-02-16 21:20:04.961 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@6ac97b84
[DEBUG] 2020-02-16 21:20:04.961 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@6ac97b84
[DEBUG] 2020-02-16 21:20:04.962 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@38499e48
[DEBUG] 2020-02-16 21:20:04.962 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@38499e48
[DEBUG] 2020-02-16 21:20:04.963 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@42f22995
[DEBUG] 2020-02-16 21:20:04.963 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@42f22995
