[DEBUG] 2020-02-16 21:39:50.478 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-16 21:39:50.482 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-16 21:39:50.488 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-16 21:39:50.672 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-16 21:39:50.680 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-16 21:39:50.996 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-02-16 21:39:50.998 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-02-16 21:39:51.011 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-16 21:39:51.419 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-16 21:39:51.453 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-16 21:39:51.455 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-02-16 21:39:51.484 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-02-16 21:39:51.529 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5a865416
[DEBUG] 2020-02-16 21:39:51.529 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5a865416
[DEBUG] 2020-02-16 21:39:51.529 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5a865416
[DEBUG] 2020-02-16 21:39:51.530 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@6e92c6ad
[DEBUG] 2020-02-16 21:39:51.530 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@5baaae4c
[DEBUG] 2020-02-16 21:39:51.531 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@411291e5
[DEBUG] 2020-02-16 21:39:51.532 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@35e478f
[DEBUG] 2020-02-16 21:39:51.532 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@35e478f
[DEBUG] 2020-02-16 21:39:51.533 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@35e478f
[DEBUG] 2020-02-16 21:39:51.534 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@5d05ef57
[DEBUG] 2020-02-16 21:39:51.534 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@5d05ef57
[DEBUG] 2020-02-16 21:39:51.534 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@5d05ef57
