[DEBUG] 2020-02-23 14:05:52.413 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-23 14:05:52.416 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-23 14:05:52.421 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-23 14:05:52.568 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-23 14:05:52.577 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-23 14:05:52.813 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-02-23 14:05:52.815 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-02-23 14:05:52.821 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-23 14:05:53.189 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-23 14:05:53.219 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-23 14:05:53.222 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-02-23 14:05:53.253 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-02-23 14:05:53.286 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5a5c128
[DEBUG] 2020-02-23 14:05:53.287 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5a5c128
[DEBUG] 2020-02-23 14:05:53.287 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5a5c128
[DEBUG] 2020-02-23 14:05:53.288 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@757194dc
[DEBUG] 2020-02-23 14:05:53.288 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@6dc1484
[DEBUG] 2020-02-23 14:05:53.289 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@2375b321
[DEBUG] 2020-02-23 14:05:53.291 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@72ab05ed
[DEBUG] 2020-02-23 14:05:53.291 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@72ab05ed
[DEBUG] 2020-02-23 14:05:53.291 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@72ab05ed
[DEBUG] 2020-02-23 14:05:53.292 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@6b7d1df8
